,MissionDate,CountryOfCitizenship,R-T,PULOC,DropLoc,AlienMasterIDCount,MissionIDCount,JuvenileCount,JuvPercent,NCCount,NCPercent
688,2012-05-28,GUATEMALA,R,KIWA,MGGT,110,1,0.0,0.0,104.0,94.54545454545455
689,2012-05-28,GUATEMALA,R,KSAT,MGGT,116,1,0.0,0.0,116.0,100.0
690,2012-05-29,GUATEMALA,R,KHRL,MGGT,90,1,2.0,0.022222222222222223,81.0,90.0
691,2012-05-29,GUATEMALA,R,KIWA,MGGT,135,1,1.0,0.007407407407407408,123.0,91.11111111111111
692,2012-05-29,GUATEMALA,R,KSAT,MGGT,42,1,1.0,0.023809523809523808,40.0,95.23809523809523
693,2012-05-30,GUATEMALA,R,KDAL,MGGT,19,1,0.0,0.0,1.0,5.263157894736842
694,2012-05-30,GUATEMALA,R,KIAH,MGGT,20,1,0.0,0.0,11.0,55.00000000000001
695,2012-05-30,GUATEMALA,R,KIWA,MGGT,113,1,2.0,0.017699115044247787,81.0,71.68141592920354
696,2012-05-30,GUATEMALA,R,KMIA,MGGT,24,1,0.0,0.0,19.0,79.16666666666666
697,2012-05-30,GUATEMALA,R,KDFW,MGGT,1,1,0.0,0.0,0.0,0.0
698,2012-05-31,GUATEMALA,R,KAEX,MGGT,178,2,0.0,0.0,107.0,60.1123595505618
699,2012-06-01,GUATEMALA,R,KHRL,MGGT,100,1,0.0,0.0,86.0,86.0
700,2012-06-01,GUATEMALA,R,KIWA,MGGT,129,1,0.0,0.0,120.0,93.02325581395348
701,2012-06-01,GUATEMALA,R,KSAT,MGGT,32,1,1.0,0.03125,32.0,100.0
702,2012-06-04,GUATEMALA,R,KCSG,MGGT,44,1,0.0,0.0,31.0,70.45454545454545
703,2012-06-04,GUATEMALA,R,KIAH,MGGT,17,1,0.0,0.0,10.0,58.82352941176471
704,2012-06-04,GUATEMALA,R,KMIA,MGGT,22,1,0.0,0.0,9.0,40.909090909090914
705,2012-06-06,GUATEMALA,R,KIWA,MGGT,129,1,0.0,0.0,123.0,95.34883720930233
706,2012-06-07,GUATEMALA,R,KAEX,MGGT,183,2,1.0,0.00546448087431694,108.0,59.01639344262295
707,2012-06-07,GUATEMALA,R,KIWA,MGGT,81,1,1.0,0.012345679012345678,64.0,79.01234567901234
708,2012-06-08,GUATEMALA,R,KHRL,MGGT,102,1,3.0,0.029411764705882353,93.0,91.17647058823529
709,2012-06-08,GUATEMALA,R,KIWA,MGGT,134,1,0.0,0.0,125.0,93.28358208955224
710,2012-06-08,GUATEMALA,R,KSAT,MGGT,145,2,2.0,0.013793103448275862,142.0,97.93103448275862
711,2012-06-11,GUATEMALA,R,KBFI,MGGT,114,1,1.0,0.008771929824561403,102.0,89.47368421052632
712,2012-06-11,GUATEMALA,R,KIWA,MGGT,21,1,2.0,0.09523809523809523,16.0,76.19047619047619
713,2012-06-12,GUATEMALA,R,KATL,KHRL,1,1,0.0,0.0,0.0,0.0
714,2012-06-12,GUATEMALA,R,KELP,MGGT,83,1,0.0,0.0,81.0,97.59036144578313
715,2012-06-12,GUATEMALA,R,KHRL,KMIA,14,1,0.0,0.0,12.0,85.71428571428571
716,2012-06-12,GUATEMALA,R,KIWA,MGGT,38,1,0.0,0.0,10.0,26.31578947368421
717,2012-06-13,GUATEMALA,R,KDAL,MGGT,44,1,1.0,0.022727272727272728,16.0,36.36363636363637
718,2012-06-13,GUATEMALA,R,KIWA,MGGT,109,1,0.0,0.0,90.0,82.56880733944955
719,2012-06-13,GUATEMALA,R,KMIA,MGGT,38,1,0.0,0.0,29.0,76.31578947368422
720,2012-06-13,GUATEMALA,R,KOMA,KLRD,10,1,0.0,0.0,5.0,50.0
721,2012-06-14,GUATEMALA,R,KAEX,MGGT,192,2,0.0,0.0,103.0,53.645833333333336
722,2012-06-15,GUATEMALA,R,KHRL,MGGT,77,1,1.0,0.012987012987012988,65.0,84.4155844155844
723,2012-06-15,GUATEMALA,R,KIWA,MGGT,132,1,0.0,0.0,118.0,89.39393939393939
724,2012-06-15,GUATEMALA,R,KSAT,MGGT,169,2,0.0,0.0,160.0,94.67455621301775
725,2012-06-18,GUATEMALA,R,KMIA,MGGT,24,1,0.0,0.0,4.0,16.666666666666664
726,2012-06-19,GUATEMALA,R,KELP,MGGT,103,1,1.0,0.009708737864077669,103.0,100.0
727,2012-06-19,GUATEMALA,R,KIWA,MGGT,129,1,0.0,0.0,87.0,67.44186046511628
728,2012-06-20,GUATEMALA,R,KCSG,MGGT,78,1,0.0,0.0,40.0,51.28205128205128
729,2012-06-20,GUATEMALA,R,KELP,MGGT,75,1,0.0,0.0,65.0,86.66666666666667
730,2012-06-21,GUATEMALA,R,KAEX,MGGT,200,2,0.0,0.0,137.0,68.5
731,2012-06-22,GUATEMALA,R,KHRL,MGGT,120,2,3.0,0.025,112.0,93.33333333333333
732,2012-06-22,GUATEMALA,R,KIWA,MGGT,124,2,4.0,0.03225806451612903,111.0,89.51612903225806
733,2012-06-22,GUATEMALA,R,KSAT,MGGT,129,2,1.0,0.007751937984496124,129.0,100.0
734,2012-06-26,GUATEMALA,R,KELP,MGGT,130,1,0.0,0.0,121.0,93.07692307692308
735,2012-06-27,GUATEMALA,R,KIAH,MGGT,68,1,7.0,0.10294117647058823,34.0,50.0
736,2012-06-27,GUATEMALA,R,KIWA,MGGT,236,2,0.0,0.0,190.0,80.50847457627118
737,2012-06-27,GUATEMALA,R,KMIA,MGGT,45,1,1.0,0.022222222222222223,41.0,91.11111111111111
738,2012-06-28,GUATEMALA,R,KAEX,MGGT,120,1,1.0,0.008333333333333333,50.0,41.66666666666667
739,2012-06-28,GUATEMALA,R,KHRL,MGGT,109,1,1.0,0.009174311926605505,103.0,94.4954128440367
740,2012-06-28,GUATEMALA,R,KIWA,MGGT,43,1,1.0,0.023255813953488372,41.0,95.34883720930233
741,2012-06-28,GUATEMALA,R,KSAT,MGGT,23,1,0.0,0.0,20.0,86.95652173913044
742,2012-06-29,GUATEMALA,R,KDEN,KIWA,20,1,0.0,0.0,17.0,85.0
743,2012-07-03,GUATEMALA,R,KHRL,MGGT,30,1,0.0,0.0,28.0,93.33333333333333
744,2012-07-03,GUATEMALA,R,KIWA,MGGT,130,1,1.0,0.007692307692307693,109.0,83.84615384615385
745,2012-07-03,GUATEMALA,R,KMDT,MGGT,115,1,0.0,0.0,82.0,71.30434782608695
746,2012-07-03,GUATEMALA,R,KSAT,MGGT,91,1,0.0,0.0,91.0,100.0
747,2012-07-05,GUATEMALA,R,KAEX,MGGT,141,2,0.0,0.0,71.0,50.35460992907801
748,2012-07-05,GUATEMALA,R,KCSG,MGGT,68,1,0.0,0.0,22.0,32.35294117647059
749,2012-07-05,GUATEMALA,R,KIAH,MGGT,27,1,0.0,0.0,6.0,22.22222222222222
750,2012-07-05,GUATEMALA,R,KMIA,MGGT,39,1,2.0,0.05128205128205128,23.0,58.97435897435898
751,2012-07-05,GUATEMALA,R,KSAT,MGGT,21,1,0.0,0.0,17.0,80.95238095238095
752,2012-07-06,GUATEMALA,R,KHRL,MGGT,115,1,0.0,0.0,106.0,92.17391304347827
753,2012-07-06,GUATEMALA,R,KIWA,MGGT,135,1,0.0,0.0,119.0,88.14814814814815
754,2012-07-06,GUATEMALA,R,KSAT,MGGT,15,1,0.0,0.0,15.0,100.0
755,2012-07-09,GUATEMALA,R,KIWA,MGGT,65,1,0.0,0.0,56.0,86.15384615384616
756,2012-07-10,GUATEMALA,R,KIWA,MGGT,246,2,1.0,0.0040650406504065045,190.0,77.23577235772358
757,2012-07-11,GUATEMALA,R,KDAL,MGGT,56,1,0.0,0.0,43.0,76.78571428571429
758,2012-07-11,GUATEMALA,R,KMIA,MGGT,26,1,0.0,0.0,20.0,76.92307692307693
759,2012-07-11,GUATEMALA,R,KSAT,MGGT,108,1,0.0,0.0,105.0,97.22222222222221
760,2012-07-12,GUATEMALA,R,KAEX,MGGT,193,2,0.0,0.0,124.0,64.24870466321244
761,2012-07-13,GUATEMALA,R,KHRL,MGGT,81,1,3.0,0.037037037037037035,73.0,90.12345679012346
762,2012-07-13,GUATEMALA,R,KIWA,MGGT,134,1,1.0,0.007462686567164179,132.0,98.50746268656717
763,2012-07-13,GUATEMALA,R,KSAT,MGGT,136,2,0.0,0.0,134.0,98.52941176470588
764,2012-07-17,GUATEMALA,R,KELP,MGGT,71,1,0.0,0.0,68.0,95.77464788732394
765,2012-07-17,GUATEMALA,R,KIWA,MGGT,58,1,1.0,0.017241379310344827,31.0,53.44827586206896
766,2012-07-18,GUATEMALA,R,KCSG,MGGT,88,1,0.0,0.0,43.0,48.86363636363637
767,2012-07-18,GUATEMALA,R,KHRL,MGGT,129,1,0.0,0.0,118.0,91.47286821705426
768,2012-07-18,GUATEMALA,R,KIAH,MGGT,14,1,0.0,0.0,4.0,28.57142857142857
769,2012-07-18,GUATEMALA,R,KMIA,MGGT,31,1,0.0,0.0,22.0,70.96774193548387
770,2012-07-19,GUATEMALA,R,KAEX,MGGT,221,2,1.0,0.004524886877828055,131.0,59.276018099547514
771,2012-07-19,GUATEMALA,R,KIWA,MGGT,107,1,0.0,0.0,95.0,88.78504672897196
772,2012-07-20,GUATEMALA,R,KIWA,MGGT,126,1,3.0,0.023809523809523808,119.0,94.44444444444444
773,2012-07-20,GUATEMALA,R,KSAT,MGGT,134,1,0.0,0.0,133.0,99.25373134328358
774,2012-07-23,GUATEMALA,R,KIWA,MGGT,123,1,0.0,0.0,115.0,93.4959349593496
775,2012-07-23,GUATEMALA,R,KSAT,MGGT,113,1,0.0,0.0,106.0,93.80530973451327
776,2012-07-24,GUATEMALA,R,KOAK,KBFL,2,1,0.0,0.0,0.0,0.0
777,2012-07-25,GUATEMALA,R,KDAL,MGGT,26,1,0.0,0.0,18.0,69.23076923076923
778,2012-07-25,GUATEMALA,R,KIAH,MGGT,32,1,0.0,0.0,18.0,56.25
779,2012-07-25,GUATEMALA,R,KIWA,MGGT,77,1,1.0,0.012987012987012988,55.0,71.42857142857143
780,2012-07-25,GUATEMALA,R,KMIA,MGGT,31,1,0.0,0.0,22.0,70.96774193548387
781,2012-07-25,GUATEMALA,R,KOAK,KIWA,1,1,0.0,0.0,0.0,0.0
782,2012-07-26,GUATEMALA,R,KAEX,MGGT,126,1,0.0,0.0,60.0,47.61904761904761
783,2012-07-27,GUATEMALA,R,KAEX,MGGT,130,1,0.0,0.0,119.0,91.53846153846153
784,2012-07-27,GUATEMALA,R,KHRL,MGGT,64,1,0.0,0.0,63.0,98.4375
785,2012-07-27,GUATEMALA,R,KIWA,MGGT,119,1,0.0,0.0,106.0,89.07563025210085
786,2012-07-27,GUATEMALA,R,KSAT,MGGT,65,1,0.0,0.0,65.0,100.0
787,2012-07-30,GUATEMALA,R,KMIA,MGGT,18,1,0.0,0.0,14.0,77.77777777777779
788,2012-07-31,GUATEMALA,R,KHRL,MGGT,105,1,0.0,0.0,105.0,100.0
789,2012-07-31,GUATEMALA,R,KSAT,MGGT,30,1,0.0,0.0,30.0,100.0
790,2012-08-01,GUATEMALA,R,KCSG,MGGT,81,1,0.0,0.0,39.0,48.148148148148145
791,2012-08-01,GUATEMALA,R,KIAH,MGGT,15,1,0.0,0.0,5.0,33.33333333333333
792,2012-08-02,GUATEMALA,R,KAEX,MGGT,231,2,0.0,0.0,161.0,69.6969696969697
793,2012-08-03,GUATEMALA,R,KIWA,MGGT,133,1,0.0,0.0,123.0,92.4812030075188
794,2012-08-03,GUATEMALA,R,KSAT,MGGT,130,1,0.0,0.0,128.0,98.46153846153847
795,2012-08-06,GUATEMALA,R,KHRL,MGGT,65,1,0.0,0.0,63.0,96.92307692307692
796,2012-08-06,GUATEMALA,R,KIWA,MGGT,96,1,0.0,0.0,47.0,48.95833333333333
797,2012-08-07,GUATEMALA,R,KIWA,MGGT,106,1,2.0,0.018867924528301886,83.0,78.30188679245283
798,2012-08-08,GUATEMALA,R,KDAL,MGGT,32,1,0.0,0.0,12.0,37.5
799,2012-08-08,GUATEMALA,R,KIAH,MGGT,32,1,0.0,0.0,18.0,56.25
800,2012-08-08,GUATEMALA,R,KMIA,MGGT,26,1,0.0,0.0,14.0,53.84615384615385
801,2012-08-09,GUATEMALA,R,KAEX,MGGT,221,2,0.0,0.0,115.0,52.03619909502263
802,2012-08-09,GUATEMALA,R,KHRL,MGGT,56,1,1.0,0.017857142857142856,54.0,96.42857142857143
803,2012-08-10,GUATEMALA,R,KIWA,MGGT,97,1,0.0,0.0,90.0,92.78350515463917
804,2012-08-10,GUATEMALA,R,KSAT,MGGT,135,1,1.0,0.007407407407407408,135.0,100.0
805,2012-08-13,GUATEMALA,R,KMDT,MGGT,122,1,0.0,0.0,41.0,33.60655737704918
806,2012-08-14,GUATEMALA,R,KCSG,MGGT,60,1,0.0,0.0,20.0,33.33333333333333
807,2012-08-14,GUATEMALA,R,KELP,MGGT,44,1,1.0,0.022727272727272728,42.0,95.45454545454545
808,2012-08-14,GUATEMALA,R,KIAH,MGGT,12,1,0.0,0.0,7.0,58.333333333333336
809,2012-08-14,GUATEMALA,R,KIWA,MGGT,68,1,0.0,0.0,44.0,64.70588235294117
810,2012-08-14,GUATEMALA,R,KMIA,MGGT,20,1,1.0,0.05,7.0,35.0
811,2012-08-16,GUATEMALA,R,KAEX,MGGT,152,2,0.0,0.0,78.0,51.31578947368421
812,2012-08-16,GUATEMALA,R,KSAT,MGGT,132,1,1.0,0.007575757575757576,132.0,100.0
813,2012-08-17,GUATEMALA,R,KHRL,MGGT,57,1,5.0,0.08771929824561403,52.0,91.22807017543859
814,2012-08-17,GUATEMALA,R,KIWA,MGGT,101,1,0.0,0.0,88.0,87.12871287128714
815,2012-08-20,GUATEMALA,R,KAEX,KHRL,1,1,0.0,0.0,0.0,0.0
816,2012-08-20,GUATEMALA,R,KHRL,MGGT,132,1,0.0,0.0,124.0,93.93939393939394
817,2012-08-21,GUATEMALA,R,KELP,MGGT,53,1,0.0,0.0,50.0,94.33962264150944
818,2012-08-21,GUATEMALA,R,KIWA,MGGT,50,1,3.0,0.06,31.0,62.0
819,2012-08-22,GUATEMALA,R,KDAL,MGGT,24,1,0.0,0.0,12.0,50.0
820,2012-08-22,GUATEMALA,R,KHRL,MGGT,111,1,0.0,0.0,106.0,95.4954954954955
821,2012-08-22,GUATEMALA,R,KIAH,MGGT,21,1,4.0,0.19047619047619047,5.0,23.809523809523807
822,2012-08-22,GUATEMALA,R,KMIA,MGGT,20,1,0.0,0.0,11.0,55.00000000000001
823,2012-08-22,GUATEMALA,R,KSAT,MGGT,1,1,0.0,0.0,1.0,100.0
824,2012-08-23,GUATEMALA,R,KAEX,MGGT,174,2,0.0,0.0,103.0,59.195402298850574
825,2012-08-24,GUATEMALA,R,KIWA,MGGT,127,1,1.0,0.007874015748031496,113.0,88.9763779527559
826,2012-08-24,GUATEMALA,R,KSAT,MGGT,135,1,0.0,0.0,134.0,99.25925925925925
827,2012-08-27,GUATEMALA,R,KMDT,MGGT,128,1,1.0,0.0078125,111.0,86.71875
828,2012-08-28,GUATEMALA,R,KHRL,MGGT,94,1,0.0,0.0,88.0,93.61702127659575
829,2012-08-29,GUATEMALA,R,KCSG,MGGT,70,1,0.0,0.0,21.0,30.0
830,2012-08-29,GUATEMALA,R,KIAH,MGGT,36,1,0.0,0.0,25.0,69.44444444444444
831,2012-08-29,GUATEMALA,R,KIWA,MGGT,120,1,0.0,0.0,69.0,57.49999999999999
832,2012-08-29,GUATEMALA,R,KMIA,MGGT,25,1,0.0,0.0,20.0,80.0
833,2012-08-31,GUATEMALA,R,KIWA,MGGT,135,1,0.0,0.0,122.0,90.37037037037037
834,2012-08-31,GUATEMALA,R,KSAT,MGGT,122,1,0.0,0.0,121.0,99.18032786885246
835,2012-09-04,GUATEMALA,R,KAEX,MGGT,115,1,0.0,0.0,54.0,46.95652173913044
836,2012-09-04,GUATEMALA,R,KELP,MGGT,46,1,0.0,0.0,37.0,80.43478260869566
837,2012-09-04,GUATEMALA,R,KIWA,MGGT,60,1,1.0,0.016666666666666666,49.0,81.66666666666667
838,2012-09-05,GUATEMALA,R,KDAL,MGGT,29,1,0.0,0.0,14.0,48.275862068965516
839,2012-09-05,GUATEMALA,R,KHRL,MGGT,38,1,0.0,0.0,29.0,76.31578947368422
840,2012-09-05,GUATEMALA,R,KIAH,MGGT,20,1,1.0,0.05,14.0,70.0
841,2012-09-05,GUATEMALA,R,KMIA,MGGT,13,1,3.0,0.23076923076923078,3.0,23.076923076923077
842,2012-09-05,GUATEMALA,R,KSAT,MGGT,13,1,0.0,0.0,13.0,100.0
843,2012-09-06,GUATEMALA,R,KAEX,MGGT,164,2,0.0,0.0,95.0,57.92682926829268
844,2012-09-07,GUATEMALA,R,KIWA,MGGT,132,1,0.0,0.0,121.0,91.66666666666666
845,2012-09-07,GUATEMALA,R,KSAT,MGGT,68,1,0.0,0.0,68.0,100.0
846,2012-09-11,GUATEMALA,R,KIWA,MGGT,124,1,2.0,0.016129032258064516,82.0,66.12903225806451
847,2012-09-12,GUATEMALA,R,KCSG,MGGT,40,1,0.0,0.0,9.0,22.5
848,2012-09-12,GUATEMALA,R,KHRL,MGGT,135,1,10.0,0.07407407407407407,123.0,91.11111111111111
849,2012-09-12,GUATEMALA,R,KIAH,MGGT,21,1,4.0,0.19047619047619047,9.0,42.857142857142854
850,2012-09-12,GUATEMALA,R,KMIA,MGGT,24,1,0.0,0.0,15.0,62.5
851,2012-09-13,GUATEMALA,R,KAEX,MGGT,129,1,0.0,0.0,56.0,43.41085271317829
852,2012-09-13,GUATEMALA,R,KHRL,MGGT,60,1,0.0,0.0,57.0,95.0
853,2012-09-14,GUATEMALA,R,KIWA,MGGT,123,1,0.0,0.0,106.0,86.1788617886179
854,2012-09-14,GUATEMALA,R,KSAT,MGGT,131,1,0.0,0.0,131.0,100.0
855,2012-09-19,GUATEMALA,R,KDAL,MGGT,18,1,0.0,0.0,5.0,27.77777777777778
856,2012-09-19,GUATEMALA,R,KIAH,MGGT,37,1,1.0,0.02702702702702703,24.0,64.86486486486487
857,2012-09-19,GUATEMALA,R,KIWA,MGGT,128,1,2.0,0.015625,72.0,56.25
858,2012-09-19,GUATEMALA,R,KMIA,MGGT,27,1,0.0,0.0,14.0,51.85185185185185
859,2012-09-20,GUATEMALA,R,KAEX,MGGT,156,2,0.0,0.0,81.0,51.92307692307693
860,2012-09-20,GUATEMALA,R,KMIA,MGGT,1,1,1.0,1.0,1.0,100.0
861,2012-09-21,GUATEMALA,R,KHRL,MGGT,239,2,4.0,0.016736401673640166,223.0,93.30543933054393
862,2012-09-21,GUATEMALA,R,KIWA,MGGT,91,1,2.0,0.02197802197802198,76.0,83.51648351648352
863,2012-09-21,GUATEMALA,R,KSAT,MGGT,26,1,1.0,0.038461538461538464,25.0,96.15384615384616
864,2012-09-26,GUATEMALA,R,KCSG,MGGT,35,1,0.0,0.0,5.0,14.285714285714285
865,2012-09-26,GUATEMALA,R,KIAH,MGGT,19,1,0.0,0.0,11.0,57.89473684210527
866,2012-09-26,GUATEMALA,R,KIWA,MGGT,101,1,0.0,0.0,67.0,66.33663366336634
867,2012-09-26,GUATEMALA,R,KMDT,MGGT,134,1,0.0,0.0,106.0,79.1044776119403
868,2012-09-26,GUATEMALA,R,KMIA,MGGT,29,1,0.0,0.0,20.0,68.96551724137932
869,2012-09-27,GUATEMALA,R,KAEX,MGGT,159,2,1.0,0.006289308176100629,70.0,44.0251572327044
870,2012-09-28,GUATEMALA,R,KHRL,MGGT,10,1,0.0,0.0,10.0,100.0
871,2012-09-28,GUATEMALA,R,KIWA,MGGT,129,1,0.0,0.0,81.0,62.7906976744186
872,2012-09-28,GUATEMALA,R,KSAT,MGGT,68,1,0.0,0.0,68.0,100.0
873,2012-10-01,GUATEMALA,R,KHRL,MGGT,131,1,2.0,0.015267175572519083,114.0,87.02290076335878
874,2012-10-01,GUATEMALA,R,KSAT,MGGT,4,1,0.0,0.0,3.0,75.0
875,2012-10-02,GUATEMALA,R,KIWA,MGGT,121,1,0.0,0.0,93.0,76.85950413223141
876,2012-10-03,GUATEMALA,R,KDAL,MGGT,14,1,0.0,0.0,5.0,35.714285714285715
877,2012-10-03,GUATEMALA,R,KHRL,MGGT,112,1,0.0,0.0,104.0,92.85714285714286
878,2012-10-03,GUATEMALA,R,KIAH,MGGT,19,1,1.0,0.05263157894736842,8.0,42.10526315789473
879,2012-10-03,GUATEMALA,R,KMIA,MGGT,16,1,0.0,0.0,10.0,62.5
880,2012-10-04,GUATEMALA,R,KAEX,MGGT,177,2,0.0,0.0,95.0,53.672316384180796
881,2012-10-05,GUATEMALA,R,KIWA,MGGT,129,1,0.0,0.0,110.0,85.27131782945736
882,2012-10-05,GUATEMALA,R,KSAT,MGGT,116,1,3.0,0.02586206896551724,116.0,100.0
883,2012-10-09,GUATEMALA,R,KELP,MGGT,63,1,0.0,0.0,52.0,82.53968253968253
884,2012-10-09,GUATEMALA,R,KIWA,MGGT,59,1,0.0,0.0,50.0,84.7457627118644
885,2012-10-10,GUATEMALA,R,KCSG,MGGT,34,1,0.0,0.0,12.0,35.294117647058826
886,2012-10-10,GUATEMALA,R,KIAH,MGGT,17,1,0.0,0.0,2.0,11.76470588235294
887,2012-10-10,GUATEMALA,R,KMIA,MGGT,48,1,1.0,0.020833333333333332,36.0,75.0
888,2012-10-11,GUATEMALA,R,KAEX,MGGT,147,2,0.0,0.0,108.0,73.46938775510205
889,2012-10-12,GUATEMALA,R,KIWA,MGGT,132,1,0.0,0.0,117.0,88.63636363636364
890,2012-10-12,GUATEMALA,R,KSAT,MGGT,116,1,2.0,0.017241379310344827,115.0,99.13793103448276
891,2012-10-15,GUATEMALA,R,KIAH,MGGT,24,1,0.0,0.0,4.0,16.666666666666664
892,2012-10-15,GUATEMALA,R,KMIA,MGGT,19,1,0.0,0.0,14.0,73.68421052631578
893,2012-10-16,GUATEMALA,R,KHRL,MGGT,134,1,1.0,0.007462686567164179,126.0,94.02985074626866
894,2012-10-17,GUATEMALA,R,KELP,MGGT,40,1,3.0,0.075,37.0,92.5
895,2012-10-18,GUATEMALA,R,KAEX,MGGT,123,1,0.0,0.0,67.0,54.47154471544715
896,2012-10-18,GUATEMALA,R,KIWA,MGGT,131,1,0.0,0.0,88.0,67.17557251908397
897,2012-10-18,GUATEMALA,R,KMIA,MGGT,3,1,3.0,1.0,3.0,100.0
898,2012-10-23,GUATEMALA,R,KIWA,MGGT,129,1,0.0,0.0,76.0,58.91472868217055
899,2012-10-23,GUATEMALA,R,KSAT,MGGT,130,1,3.0,0.023076923076923078,128.0,98.46153846153847
900,2012-10-24,GUATEMALA,R,KAEX,MGGT,35,1,0.0,0.0,2.0,5.714285714285714
901,2012-10-24,GUATEMALA,R,KCSG,MGGT,57,1,0.0,0.0,12.0,21.052631578947366
902,2012-10-24,GUATEMALA,R,KIAH,MGGT,35,1,0.0,0.0,19.0,54.285714285714285
903,2012-10-24,GUATEMALA,R,KMIA,MGGT,36,1,1.0,0.027777777777777776,24.0,66.66666666666666
904,2012-10-24,GUATEMALA,R,KSAT,MGGT,51,1,0.0,0.0,47.0,92.15686274509804
905,2012-10-25,GUATEMALA,R,KAEX,MGGT,213,2,0.0,0.0,132.0,61.97183098591549
906,2012-10-25,GUATEMALA,R,MGGT,KAEX,1,1,0.0,0.0,0.0,0.0
907,2012-10-26,GUATEMALA,R,KHRL,MGGT,73,1,5.0,0.0684931506849315,72.0,98.63013698630137
908,2012-10-26,GUATEMALA,R,KIWA,MGGT,134,1,2.0,0.014925373134328358,119.0,88.80597014925374
909,2012-10-26,GUATEMALA,R,KSAT,MGGT,61,1,0.0,0.0,59.0,96.72131147540983
910,2012-10-30,GUATEMALA,R,KIWA,MGGT,121,1,2.0,0.01652892561983471,81.0,66.94214876033058
911,2012-10-31,GUATEMALA,R,KAEX,MGGT,47,1,0.0,0.0,27.0,57.446808510638306
912,2012-10-31,GUATEMALA,R,KELP,MGGT,35,1,0.0,0.0,32.0,91.42857142857143
913,2012-10-31,GUATEMALA,R,KIAH,MGGT,36,1,0.0,0.0,10.0,27.77777777777778
914,2012-10-31,GUATEMALA,R,KMIA,MGGT,18,1,0.0,0.0,10.0,55.55555555555556
915,2012-11-02,GUATEMALA,R,KHRL,MGGT,85,1,6.0,0.07058823529411765,83.0,97.6470588235294
916,2012-11-02,GUATEMALA,R,KIWA,MGGT,130,1,0.0,0.0,115.0,88.46153846153845
917,2012-11-02,GUATEMALA,R,KSAT,MGGT,160,2,0.0,0.0,150.0,93.75
918,2012-11-05,GUATEMALA,R,KSAT,MGGT,36,1,3.0,0.08333333333333333,1.0,2.7777777777777777
919,2012-11-05,GUATEMALA,R,KBRO,MGGT,81,1,16.0,0.19753086419753085,72.0,88.88888888888889
920,2012-11-06,GUATEMALA,R,KIWA,MGGT,125,1,0.0,0.0,103.0,82.39999999999999
921,2012-11-07,GUATEMALA,R,KCSG,MGGT,65,1,0.0,0.0,25.0,38.46153846153847
922,2012-11-07,GUATEMALA,R,KIAH,MGGT,20,1,0.0,0.0,10.0,50.0
923,2012-11-07,GUATEMALA,R,KMDT,MGGT,135,1,0.0,0.0,79.0,58.51851851851851
924,2012-11-07,GUATEMALA,R,KMIA,MGGT,21,1,0.0,0.0,11.0,52.38095238095239
925,2012-11-08,GUATEMALA,R,KAEX,MGGT,164,2,1.0,0.006097560975609756,75.0,45.73170731707317
926,2012-11-09,GUATEMALA,R,KHRL,MGGT,65,1,3.0,0.046153846153846156,64.0,98.46153846153847
927,2012-11-09,GUATEMALA,R,KIWA,MGGT,129,1,0.0,0.0,120.0,93.02325581395348
928,2012-11-09,GUATEMALA,R,KSAT,MGGT,68,1,0.0,0.0,62.0,91.17647058823529
929,2012-11-13,GUATEMALA,R,KELP,MGGT,39,1,0.0,0.0,39.0,100.0
930,2012-11-13,GUATEMALA,R,KIWA,MGGT,78,1,0.0,0.0,44.0,56.41025641025641
931,2012-11-14,GUATEMALA,R,KELP,MGGT,53,1,0.0,0.0,44.0,83.01886792452831
932,2012-11-14,GUATEMALA,R,KIAH,MGGT,40,1,0.0,0.0,13.0,32.5
933,2012-11-14,GUATEMALA,R,KSAT,MGGT,87,1,0.0,0.0,86.0,98.85057471264368
934,2012-11-15,GUATEMALA,R,KAEX,MGGT,135,1,0.0,0.0,91.0,67.4074074074074
935,2012-11-16,GUATEMALA,R,KHRL,MGGT,134,1,9.0,0.06716417910447761,129.0,96.26865671641791
936,2012-11-16,GUATEMALA,R,KIWA,MGGT,135,1,1.0,0.007407407407407408,126.0,93.33333333333333
937,2012-11-16,GUATEMALA,R,MGGT,KSAT,1,1,0.0,0.0,1.0,100.0
938,2012-11-19,GUATEMALA,R,KIWA,MGGT,135,1,0.0,0.0,75.0,55.55555555555556
939,2012-11-21,GUATEMALA,R,KAEX,MGGT,226,2,0.0,0.0,131.0,57.9646017699115
940,2012-11-21,GUATEMALA,R,KCSG,MGGT,75,1,0.0,0.0,43.0,57.333333333333336
941,2012-11-21,GUATEMALA,R,KIAH,MGGT,25,1,9.0,0.36,20.0,80.0
942,2012-11-21,GUATEMALA,R,KMIA,MGGT,35,1,1.0,0.02857142857142857,24.0,68.57142857142857
943,2012-11-23,GUATEMALA,R,KHRL,MGGT,160,2,3.0,0.01875,154.0,96.25
944,2012-11-23,GUATEMALA,R,KIWA,MGGT,120,1,1.0,0.008333333333333333,108.0,90.0
945,2012-11-23,GUATEMALA,R,KSAT,MGGT,49,1,0.0,0.0,49.0,100.0
946,2012-11-28,GUATEMALA,R,KELP,MGGT,58,1,1.0,0.017241379310344827,56.0,96.55172413793103
947,2012-11-28,GUATEMALA,R,KIAH,MGGT,22,1,0.0,0.0,15.0,68.18181818181817
