,calendar_year,monthly_mean_dropoff_flights,monthly_mean_dropoffs,monthly_mean_pickup_flights,monthly_mean_pickups
0,2010.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.333333333333332
1,2011.0,0.08333333333333333,1.25,0.16666666666666666,10.75
2,2012.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,18.857142857142858
