,MissionDate,CountryOfCitizenship,R-T,PULOC,DropLoc,AlienMasterIDCount,MissionIDCount,JuvenileCount,JuvPercent,NCCount,NCPercent
57,2010-10-13,MEXICO,R,KMIA,KHRL,82,1,0.0,0.0,0.0,0.0
58,2010-10-13,MEXICO,R,KMSP,KLRD,30,1,0.0,0.0,0.0,0.0
59,2010-10-13,MEXICO,R,KOAK,KSAN,50,1,0.0,0.0,0.0,0.0
60,2010-10-13,MEXICO,R,KOMA,KLRD,42,1,0.0,0.0,0.0,0.0
61,2010-10-14,MEXICO,R,KAEX,KHRL,57,1,0.0,0.0,0.0,0.0
62,2010-10-14,MEXICO,R,KATL,KHRL,58,1,0.0,0.0,0.0,0.0
63,2010-10-14,MEXICO,R,KBFL,KSAN,31,1,0.0,0.0,0.0,0.0
64,2010-10-14,MEXICO,R,KCSG,KLRD,134,1,0.0,0.0,0.0,0.0
65,2010-10-14,MEXICO,R,KELP,KHRL,36,1,0.0,0.0,0.0,0.0
66,2010-10-14,MEXICO,R,KLAS,KHRL,18,1,0.0,0.0,0.0,0.0
67,2010-10-14,MEXICO,R,KOAK,KSAN,51,1,0.0,0.0,0.0,0.0
68,2010-10-14,MEXICO,R,KORD,KHRL,25,1,0.0,0.0,0.0,0.0
69,2010-10-14,MEXICO,R,KSLC,KHRL,28,1,0.0,0.0,0.0,0.0
70,2010-10-14,MEXICO,R,KTWF,KHRL,16,1,0.0,0.0,0.0,0.0
71,2010-10-15,MEXICO,R,KBFL,KONT,20,1,0.0,0.0,0.0,0.0
72,2010-10-15,MEXICO,R,KDEN,KHRL,52,1,0.0,0.0,0.0,0.0
73,2010-10-15,MEXICO,R,KELP,KHRL,54,1,0.0,0.0,0.0,0.0
74,2010-10-15,MEXICO,R,KMCI,KHRL,29,1,0.0,0.0,0.0,0.0
75,2010-10-15,MEXICO,R,KMDT,KHRL,73,1,0.0,0.0,0.0,0.0
76,2010-10-15,MEXICO,R,KOAK,KONT,25,1,0.0,0.0,0.0,0.0
77,2010-10-15,MEXICO,R,KORD,KHRL,39,1,0.0,0.0,0.0,0.0
