MissionDate,CountryOfCitizenship,R-T,PULOC,DropLoc,AlienMasterIDCount,MissionIDCount,JuvenileCount,JuvPercent,NCCount,NCPercent
2016-09-13,MEXICO,T,KIWA,KBFI,20,1,0.0,0.0,20.0,100.0
2016-09-20,MEXICO,T,KSAT,KBFI,1,1,0.0,0.0,1.0,100.0
2016-09-27,MEXICO,T,KSAT,KBFI,5,1,0.0,0.0,5.0,100.0
2016-10-11,MEXICO,T,KIWA,KBFI,2,1,0.0,0.0,0.0,0.0
2016-11-08,MEXICO,T,KIWA,KBFI,6,1,0.0,0.0,5.0,83.33333333333334
2016-11-15,MEXICO,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2016-11-22,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2016-12-06,MEXICO,T,KBRO,KBFI,1,1,0.0,0.0,1.0,100.0
2016-12-13,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2016-12-15,MEXICO,T,KBRO,KBFI,7,1,0.0,0.0,2.0,28.57142857142857
2016-12-27,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2017-01-10,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2017-02-15,MEXICO,T,KIWA,KBFI,4,1,0.0,0.0,3.0,75.0
2017-02-21,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2017-03-14,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2017-03-21,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2017-03-28,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2017-04-18,MEXICO,T,KIWA,KBFI,4,1,0.0,0.0,0.0,0.0
2017-04-25,MEXICO,T,KIWA,KBFI,14,1,0.0,0.0,2.0,14.285714285714285
2017-05-02,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2017-05-09,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2017-06-27,MEXICO,T,KBRO,KBFI,7,1,0.0,0.0,4.0,57.14285714285714
2017-07-03,MEXICO,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2017-07-11,MEXICO,T,KIWA,KBFI,6,1,0.0,0.0,5.0,83.33333333333334
2017-07-18,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2017-07-18,MEXICO,T,KBRO,KBFI,18,1,0.0,0.0,10.0,55.55555555555556
2017-07-25,MEXICO,T,KIWA,KBFI,2,1,0.0,0.0,0.0,0.0
2017-08-01,MEXICO,T,KIWA,KBFI,13,1,0.0,0.0,10.0,76.92307692307693
2017-08-08,MEXICO,T,KIWA,KBFI,2,1,0.0,0.0,2.0,100.0
2017-08-15,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2017-08-17,MEXICO,T,KIWA,KBFI,13,1,0.0,0.0,13.0,100.0
2017-08-22,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2017-09-05,MEXICO,T,KIWA,KBFI,25,1,0.0,0.0,23.0,92.0
2017-09-12,MEXICO,T,KIWA,KBFI,2,1,0.0,0.0,1.0,50.0
2017-09-19,MEXICO,T,KIWA,KBFI,8,1,0.0,0.0,2.0,25.0
2017-09-26,MEXICO,T,KIWA,KBFI,7,1,0.0,0.0,5.0,71.42857142857143
2017-10-03,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2017-10-17,MEXICO,T,KIWA,KBFI,3,1,0.0,0.0,0.0,0.0
2017-10-24,MEXICO,T,KIWA,KBFI,21,1,0.0,0.0,12.0,57.14285714285714
2017-10-31,MEXICO,T,KIWA,KBFI,20,1,0.0,0.0,14.0,70.0
2017-11-07,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2017-11-21,MEXICO,T,KIWA,KBFI,19,1,0.0,0.0,11.0,57.89473684210527
2017-11-28,MEXICO,T,KIWA,KBFI,3,1,0.0,0.0,2.0,66.66666666666666
2017-12-12,MEXICO,T,KIWA,KBFI,16,1,0.0,0.0,5.0,31.25
2017-12-19,MEXICO,T,KIWA,KBFI,15,1,0.0,0.0,15.0,100.0
2017-12-26,MEXICO,T,KIWA,KBFI,9,1,0.0,0.0,5.0,55.55555555555556
2018-01-02,MEXICO,T,KIWA,KBFI,11,1,0.0,0.0,6.0,54.54545454545454
2018-01-09,MEXICO,T,KIWA,KBFI,5,1,0.0,0.0,5.0,100.0
2018-01-30,MEXICO,T,KIWA,KBFI,4,1,0.0,0.0,4.0,100.0
2018-02-06,MEXICO,T,KIWA,KBFI,25,1,0.0,0.0,24.0,96.0
2018-02-13,MEXICO,T,KIWA,KBFI,20,1,0.0,0.0,18.0,90.0
2018-02-20,MEXICO,T,KIWA,KBFI,30,1,0.0,0.0,29.0,96.66666666666667
2018-02-27,MEXICO,T,KIWA,KBFI,19,1,0.0,0.0,16.0,84.21052631578947
2018-03-06,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2018-03-13,MEXICO,T,KIWA,KBFI,39,1,0.0,0.0,29.0,74.35897435897436
2018-03-20,MEXICO,T,KIWA,KBFI,23,1,0.0,0.0,19.0,82.6086956521739
2018-03-27,MEXICO,T,KIWA,KBFI,30,1,0.0,0.0,26.0,86.66666666666667
2018-04-03,MEXICO,T,KIWA,KBFI,10,1,0.0,0.0,9.0,90.0
2018-04-10,MEXICO,T,KIWA,KBFI,13,1,0.0,0.0,12.0,92.3076923076923
2018-04-17,MEXICO,T,KIWA,KBFI,11,1,0.0,0.0,11.0,100.0
2018-05-01,MEXICO,T,KIWA,KBFI,14,1,0.0,0.0,11.0,78.57142857142857
2018-05-08,MEXICO,T,KIWA,KBFI,8,1,0.0,0.0,8.0,100.0
2018-05-15,MEXICO,T,KIWA,KBFI,15,1,0.0,0.0,14.0,93.33333333333333
2018-05-22,MEXICO,T,KIWA,KBFI,7,1,0.0,0.0,3.0,42.857142857142854
2018-05-29,MEXICO,T,KIWA,KBFI,2,1,0.0,0.0,1.0,50.0
2018-06-02,MEXICO,T,KLRD,KBFI,2,1,0.0,0.0,2.0,100.0
2018-06-03,MEXICO,T,KLRD,KBFI,7,1,0.0,0.0,5.0,71.42857142857143
2018-06-12,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2018-06-19,MEXICO,T,KIWA,KBFI,14,1,0.0,0.0,5.0,35.714285714285715
2018-06-24,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,0.0,0.0
2018-07-10,MEXICO,T,KIWA,KBFI,17,1,0.0,0.0,14.0,82.35294117647058
2018-07-24,MEXICO,T,KIWA,KBFI,16,1,0.0,0.0,16.0,100.0
2018-07-31,MEXICO,T,KIWA,KBFI,13,1,0.0,0.0,8.0,61.53846153846154
2018-08-14,MEXICO,T,KIWA,KBFI,9,1,0.0,0.0,4.0,44.44444444444444
2018-08-28,MEXICO,T,KIWA,KBFI,4,1,0.0,0.0,3.0,75.0
2018-09-04,MEXICO,T,KIWA,KBFI,8,1,0.0,0.0,5.0,62.5
2018-09-11,MEXICO,T,KIWA,KBFI,1,1,0.0,0.0,1.0,100.0
2018-09-18,MEXICO,T,KIWA,KBFI,7,1,0.0,0.0,7.0,100.0
2018-09-25,MEXICO,T,KIWA,KBFI,2,1,0.0,0.0,1.0,50.0
2018-10-02,MEXICO,T,KIWA,KBFI,5,1,0.0,0.0,5.0,100.0
2018-10-09,MEXICO,T,KIWA,KBFI,2,1,0.0,0.0,1.0,50.0
2018-10-16,MEXICO,T,KIWA,KBFI,3,1,0.0,0.0,2.0,66.66666666666666
2018-10-30,MEXICO,T,KIWA,KBFI,21,1,0.0,0.0,16.0,76.19047619047619
2018-11-06,MEXICO,T,KIWA,KBFI,3,1,0.0,0.0,2.0,66.66666666666666
2018-11-20,MEXICO,T,KIWA,KBFI,10,1,0.0,0.0,7.0,70.0
2018-11-27,MEXICO,T,KIWA,KBFI,4,1,0.0,0.0,4.0,100.0
2018-12-04,MEXICO,T,KIWA,KBFI,4,1,0.0,0.0,2.0,50.0
