2010-10-06,150,KMSP,KAEX,14
2010-10-06,150,KMSP,KLRD,43
2010-10-13,177,KMSP,KAEX,26
2010-10-13,177,KMSP,KLRD,30
2010-10-20,213,KMSP,KAEX,21
2010-10-20,213,KMSP,KLRD,41
2010-11-03,300,KAEX,KMSP,2
2010-11-03,300,KMSP,KAEX,17
2010-11-03,300,KMSP,KLRD,62
2010-11-10,334,KAEX,KMSP,2
2010-11-10,334,KMSP,KAEX,5
2010-11-10,334,KMSP,KLRD,39
2010-11-17,354,KMSP,KAEX,26
2010-11-17,354,KMSP,KLRD,27
2010-11-24,394,KMSP,KAEX,3
2010-11-24,394,KMSP,KHRL,1
2010-11-24,394,KMSP,KLRD,33
2010-12-01,444,KMSP,KAEX,11
2010-12-01,444,KMSP,KLRD,27
2010-12-09,478,KMSP,KAEX,6
2010-12-09,478,KMSP,KLRD,49
2010-12-15,518,KMSP,KAEX,27
2010-12-15,518,KMSP,KLRD,37
2010-12-22,555,KMSP,KAEX,7
2010-12-22,555,KMSP,KLRD,56
2010-12-22,555,KMSP,KOMA,1
2010-12-29,580,KMSP,KAEX,8
2010-12-29,580,KMSP,KHRL,38
2011-01-05,622,KMSP,KAEX,14
2011-01-05,622,KMSP,KLRD,22
2011-01-12,660,KMSP,KAEX,18
